visitId,fullVisitorId,date,visitStartTime,channelGrouping,source,medium,deviceCategory,browser,operatingSystem,isMobile,continent,country,city,transactionRevenue,sessionDuration,pageViews,visitNumber,Unnamed: 18,channel_key,channel_id,Unnamed: 21,Unnamed: 22,geo_key,geo_id,Unnamed: 25,time_key,time_id
1358769,8468946471,20230706,1688655758,Direct,youtube,cpc,tablet,Chrome,iOS,False,Europe,Spain,Madrid,0,1078,4,5,,Direct|youtube|cpc,104,,,Europe|Spain|Madrid,5,,20230706|1688655758,385
5860015,4998137638,20230425,1682406748,Display,direct,referral,desktop,Safari,Linux,True,Europe,Germany,Berlin,0,146,3,5,,Display|direct|referral,82,,,Europe|Germany|Berlin,2,,20230425|1682406748,386
7484030,6182737716,20230204,1675498169,Referral,google,referral,tablet,Edge,Linux,True,Europe,Spain,Madrid,0,1182,4,2,,Referral|google|referral,93,,,Europe|Spain|Madrid,5,,20230204|1675498169,387
7102614,6189472420,20230823,1692758507,Paid Search,facebook,email,tablet,Chrome,Macintosh,True,Europe,Germany,Berlin,0,87,2,5,,Paid Search|facebook|email,177,,,Europe|Germany|Berlin,2,,20230823|1692758507,388
1388411,9881906646,20230824,1692882814,Direct,google,cpc,tablet,Firefox,Linux,False,Europe,Germany,Berlin,16502,848,8,1,,Direct|google|cpc,174,,,Europe|Germany|Berlin,2,,20230824|1692882814,389
4171807,9418063039,20230129,1674951934,Social,direct,cpc,desktop,Firefox,iOS,False,North America,USA,New York,0,227,9,1,,Social|direct|cpc,178,,,North America|USA|New York,3,,20230129|1674951934,390
1252702,6083806741,20230716,1689519836,Display,direct,organic,desktop,Edge,Macintosh,True,North America,USA,New York,0,240,7,1,,Display|direct|organic,179,,,North America|USA|New York,3,,20230716|1689519836,391
6380111,4700214388,20230429,1682739739,Email,youtube,(none),mobile,Firefox,iOS,True,North America,USA,New York,11658,71,5,5,,Email|youtube|(none),1,,,North America|USA|New York,3,,20230429|1682739739,392
2890256,7118797579,20230416,1681647545,Direct,bing,organic,desktop,Chrome,Macintosh,True,Asia,India,Nueva Delhi,0,1146,8,4,,Direct|bing|organic,50,,,Asia|India|Nueva Delhi,6,,20230416|1681647545,393
1663240,5036360606,20231118,1700312635,Paid Search,google,referral,desktop,Firefox,Macintosh,True,Europe,Germany,Berlin,0,826,2,1,,Paid Search|google|referral,171,,,Europe|Germany|Berlin,2,,20231118|1700312635,394
4733669,2126512797,20230511,1683763760,Paid Search,bing,(none),tablet,Edge,Linux,True,Asia,India,Nueva Delhi,0,543,2,2,,Paid Search|bing|(none),180,,,Asia|India|Nueva Delhi,6,,20230511|1683763760,395
9117178,6277630023,20230425,1682461695,Paid Search,bing,email,tablet,Chrome,Linux,True,Oceania,Australia,Sydney,0,1042,10,5,,Paid Search|bing|email,175,,,Oceania|Australia|Sydney,4,,20230425|1682461695,396
4615134,7258118525,20230209,1675932629,Organic Search,newsletter,(none),desktop,Opera,Macintosh,False,Asia,India,Nueva Delhi,0,820,6,4,,Organic Search|newsletter|(none),123,,,Asia|India|Nueva Delhi,6,,20230209|1675932629,397
7041162,7681509912,20230420,1681953658,Email,google,organic,tablet,Firefox,Linux,True,Oceania,Australia,Sydney,0,621,3,5,,Email|google|organic,23,,,Oceania|Australia|Sydney,4,,20230420|1681953658,398
8621458,1539755224,20230827,1693166168,Paid Search,facebook,(none),tablet,Safari,Macintosh,True,Europe,Germany,Berlin,0,1146,4,3,,Paid Search|facebook|(none),52,,,Europe|Germany|Berlin,2,,20230827|1693166168,399
6959270,6338126387,20230717,1689552515,Social,newsletter,email,mobile,Edge,Linux,True,South America,Brazil,São Paulo,0,686,2,3,,Social|newsletter|email,134,,,South America|Brazil|São Paulo,1,,20230717|1689552515,400
3375022,9788202406,20230831,1693524025,Direct,newsletter,organic,tablet,Safari,Linux,True,Oceania,Australia,Sydney,0,815,1,2,,Direct|newsletter|organic,8,,,Oceania|Australia|Sydney,4,,20230831|1693524025,401
8711466,4507029236,20230303,1677809670,Email,google,referral,desktop,Safari,Android,True,Europe,Germany,Berlin,6368,1146,9,5,,Email|google|referral,181,,,Europe|Germany|Berlin,2,,20230303|1677809670,402
1406741,3902838838,20230923,1695493467,Social,google,referral,mobile,Firefox,Windows,False,Europe,Spain,Madrid,0,662,3,3,,Social|google|referral,139,,,Europe|Spain|Madrid,5,,20230923|1695493467,403
6196093,5200687830,20230202,1675340310,Direct,bing,email,desktop,Safari,Windows,True,Europe,Germany,Berlin,0,288,7,2,,Direct|bing|email,182,,,Europe|Germany|Berlin,2,,20230202|1675340310,404
6560266,4347624638,20231007,1696651252,Organic Search,google,(none),mobile,Edge,Windows,False,Europe,Germany,Berlin,0,1002,6,2,,Organic Search|google|(none),149,,,Europe|Germany|Berlin,2,,20231007|1696651252,405
6291684,4589814137,20230719,1689789657,Paid Search,google,referral,tablet,Firefox,Macintosh,False,North America,USA,New York,0,299,7,2,,Paid Search|google|referral,171,,,North America|USA|New York,3,,20230719|1689789657,406
4993618,9661362446,20230111,1673428059,Direct,google,email,desktop,Chrome,Android,False,Asia,India,Nueva Delhi,0,820,5,2,,Direct|google|email,79,,,Asia|India|Nueva Delhi,6,,20230111|1673428059,407
9001913,7931040057,20231202,1701536466,Organic Search,bing,(none),desktop,Edge,Macintosh,True,South America,Brazil,São Paulo,4253,726,8,2,,Organic Search|bing|(none),136,,,South America|Brazil|São Paulo,1,,20231202|1701536466,408
2243698,2271126056,20230424,1682298118,Organic Search,google,organic,desktop,Chrome,Windows,False,Europe,Spain,Madrid,0,370,4,2,,Organic Search|google|organic,129,,,Europe|Spain|Madrid,5,,20230424|1682298118,409
5902937,5939740782,20230210,1675996385,Direct,facebook,organic,tablet,Firefox,Linux,True,Oceania,Australia,Sydney,0,21,3,4,,Direct|facebook|organic,57,,,Oceania|Australia|Sydney,4,,20230210|1675996385,410
2510033,7594878188,20231219,1702968397,Display,google,cpc,desktop,Chrome,Macintosh,True,Oceania,Australia,Sydney,14843,741,5,4,,Display|google|cpc,99,,,Oceania|Australia|Sydney,4,,20231219|1702968397,411
5591640,5054594331,20230802,1690955003,Direct,direct,organic,desktop,Firefox,Macintosh,True,Europe,Germany,Berlin,0,579,4,4,,Direct|direct|organic,183,,,Europe|Germany|Berlin,2,,20230802|1690955003,412
1174857,5107246430,20230102,1672630093,Email,google,referral,desktop,Edge,Android,False,North America,USA,New York,0,468,6,1,,Email|google|referral,181,,,North America|USA|New York,3,,20230102|1672630093,413
1879074,8754312192,20230821,1692656653,Direct,bing,(none),tablet,Safari,Linux,False,Europe,Spain,Madrid,0,199,2,3,,Direct|bing|(none),33,,,Europe|Spain|Madrid,5,,20230821|1692656653,414
1081249,5099569127,20231216,1702748430,Direct,newsletter,organic,mobile,Edge,Android,False,Asia,India,Nueva Delhi,0,288,3,1,,Direct|newsletter|organic,8,,,Asia|India|Nueva Delhi,6,,20231216|1702748430,415
9590792,4456175545,20231002,1696214066,Display,direct,cpc,tablet,Edge,iOS,True,North America,USA,New York,0,209,7,3,,Display|direct|cpc,28,,,North America|USA|New York,3,,20231002|1696214066,416
4772652,3856287212,20230316,1678929109,Paid Search,bing,email,mobile,Chrome,Windows,True,Oceania,Australia,Sydney,0,482,6,3,,Paid Search|bing|email,175,,,Oceania|Australia|Sydney,4,,20230316|1678929109,417
5912524,6579509286,20230905,1693909026,Organic Search,direct,email,mobile,Edge,iOS,True,Europe,Germany,Berlin,12227,687,2,3,,Organic Search|direct|email,155,,,Europe|Germany|Berlin,2,,20230905|1693909026,418
6782369,6895320870,20230608,1686233034,Organic Search,direct,organic,tablet,Safari,Macintosh,False,Europe,Germany,Berlin,0,34,8,2,,Organic Search|direct|organic,66,,,Europe|Germany|Berlin,2,,20230608|1686233034,419
1514374,4671584991,20231003,1696305492,Paid Search,facebook,(none),desktop,Safari,Linux,False,Europe,Spain,Madrid,0,403,1,4,,Paid Search|facebook|(none),52,,,Europe|Spain|Madrid,5,,20231003|1696305492,420
3253213,2643562133,20230525,1685041637,Social,facebook,referral,mobile,Opera,Windows,False,Asia,India,Nueva Delhi,0,789,7,4,,Social|facebook|referral,114,,,Asia|India|Nueva Delhi,6,,20230525|1685041637,421
2155376,2988293486,20230613,1686692378,Paid Search,google,referral,tablet,Chrome,Linux,True,Europe,Germany,Berlin,0,492,3,4,,Paid Search|google|referral,171,,,Europe|Germany|Berlin,2,,20230613|1686692378,422
5987480,7317864405,20230721,1689943044,Paid Search,newsletter,email,desktop,Edge,Linux,False,South America,Brazil,São Paulo,14188,603,7,2,,Paid Search|newsletter|email,150,,,South America|Brazil|São Paulo,1,,20230721|1689943044,423
1453597,5536208384,20230113,1673646575,Paid Search,youtube,cpc,mobile,Opera,iOS,True,South America,Brazil,São Paulo,0,1007,6,1,,Paid Search|youtube|cpc,68,,,South America|Brazil|São Paulo,1,,20230113|1673646575,424
7048772,2596292497,20230610,1686356066,Referral,facebook,referral,mobile,Edge,iOS,True,Europe,Germany,Berlin,0,605,4,3,,Referral|facebook|referral,27,,,Europe|Germany|Berlin,2,,20230610|1686356066,425
1252986,5463713405,20231031,1698730252,Paid Search,google,(none),desktop,Chrome,Macintosh,False,Europe,Spain,Madrid,0,134,7,3,,Paid Search|google|(none),106,,,Europe|Spain|Madrid,5,,20231031|1698730252,426
1853390,8983657122,20231117,1700242755,Referral,bing,cpc,mobile,Firefox,Macintosh,False,North America,USA,New York,0,424,2,2,,Referral|bing|cpc,29,,,North America|USA|New York,3,,20231117|1700242755,427
7068541,6705344325,20230224,1677276834,Email,bing,cpc,desktop,Edge,Windows,True,South America,Brazil,São Paulo,0,889,5,4,,Email|bing|cpc,73,,,South America|Brazil|São Paulo,1,,20230224|1677276834,428
9895687,9681368386,20230321,1679391664,Email,facebook,organic,mobile,Safari,Android,True,North America,USA,New York,0,944,7,4,,Email|facebook|organic,184,,,North America|USA|New York,3,,20230321|1679391664,429
6684588,5146683968,20231226,1703606096,Direct,direct,cpc,tablet,Chrome,iOS,False,North America,USA,New York,0,394,4,5,,Direct|direct|cpc,126,,,North America|USA|New York,3,,20231226|1703606096,430
2819524,6112020442,20231130,1701354848,Direct,newsletter,cpc,desktop,Edge,Windows,False,North America,USA,New York,0,941,7,5,,Direct|newsletter|cpc,21,,,North America|USA|New York,3,,20231130|1701354848,431
8616436,3318140817,20230612,1686539742,Organic Search,direct,email,tablet,Edge,Macintosh,False,Oceania,Australia,Sydney,0,684,1,4,,Organic Search|direct|email,155,,,Oceania|Australia|Sydney,4,,20230612|1686539742,432
7897040,1074043421,20230726,1690402488,Paid Search,youtube,(none),desktop,Chrome,Linux,True,Europe,Spain,Madrid,0,1047,3,5,,Paid Search|youtube|(none),148,,,Europe|Spain|Madrid,5,,20230726|1690402488,433
4342396,5276900749,20230120,1674226097,Email,direct,cpc,mobile,Opera,Macintosh,True,Oceania,Australia,Sydney,0,1108,7,4,,Email|direct|cpc,3,,,Oceania|Australia|Sydney,4,,20230120|1674226097,434
1774093,2137570862,20231001,1696196121,Direct,google,organic,tablet,Chrome,Linux,True,North America,USA,New York,0,721,5,4,,Direct|google|organic,173,,,North America|USA|New York,3,,20231001|1696196121,435
9642753,2181768089,20230723,1690143847,Direct,facebook,cpc,desktop,Safari,Macintosh,False,Europe,Spain,Madrid,0,94,5,1,,Direct|facebook|cpc,74,,,Europe|Spain|Madrid,5,,20230723|1690143847,436
8322699,3868770335,20230522,1684729508,Referral,youtube,(none),mobile,Firefox,Macintosh,False,South America,Brazil,São Paulo,11260,971,10,1,,Referral|youtube|(none),34,,,South America|Brazil|São Paulo,1,,20230522|1684729508,437
6699176,2482941013,20230511,1683795676,Direct,google,(none),desktop,Opera,Linux,True,Europe,Spain,Madrid,14154,867,9,5,,Direct|google|(none),152,,,Europe|Spain|Madrid,5,,20230511|1683795676,438
1302650,9876558244,20230114,1673688959,Direct,facebook,cpc,mobile,Edge,Linux,False,North America,USA,New York,0,808,5,4,,Direct|facebook|cpc,74,,,North America|USA|New York,3,,20230114|1673688959,439
4352442,9998013304,20230124,1674555252,Social,facebook,organic,mobile,Firefox,Windows,False,Europe,Spain,Madrid,0,689,1,1,,Social|facebook|organic,122,,,Europe|Spain|Madrid,5,,20230124|1674555252,440
8646913,2139368518,20231128,1701148063,Direct,youtube,(none),desktop,Opera,Windows,False,Europe,Germany,Berlin,0,1174,9,1,,Direct|youtube|(none),59,,,Europe|Germany|Berlin,2,,20231128|1701148063,441
4403734,7447252582,20231017,1697550350,Referral,direct,cpc,desktop,Safari,iOS,True,Asia,India,Nueva Delhi,0,323,3,3,,Referral|direct|cpc,132,,,Asia|India|Nueva Delhi,6,,20231017|1697550350,442
2660104,6123416964,20231105,1699222094,Display,facebook,organic,mobile,Opera,iOS,True,North America,USA,New York,0,277,3,5,,Display|facebook|organic,133,,,North America|USA|New York,3,,20231105|1699222094,443
5397968,7200010035,20231024,1698138631,Email,newsletter,cpc,desktop,Firefox,Macintosh,False,Oceania,Australia,Sydney,0,610,7,1,,Email|newsletter|cpc,40,,,Oceania|Australia|Sydney,4,,20231024|1698138631,444
5766206,4945932370,20230518,1684404201,Display,newsletter,referral,mobile,Edge,Windows,False,North America,USA,New York,0,366,4,4,,Display|newsletter|referral,185,,,North America|USA|New York,3,,20230518|1684404201,445
2084929,7400313983,20230707,1688732467,Social,direct,organic,mobile,Edge,iOS,False,Oceania,Australia,Sydney,2907,173,5,2,,Social|direct|organic,142,,,Oceania|Australia|Sydney,4,,20230707|1688732467,446
3893172,4920450811,20230507,1683432425,Social,facebook,(none),mobile,Chrome,Macintosh,False,Europe,Spain,Madrid,17107,1147,9,4,,Social|facebook|(none),46,,,Europe|Spain|Madrid,5,,20230507|1683432425,447
5105060,4540167801,20230314,1678800659,Email,facebook,(none),tablet,Firefox,Linux,False,Asia,India,Nueva Delhi,0,1073,10,2,,Email|facebook|(none),47,,,Asia|India|Nueva Delhi,6,,20230314|1678800659,448
4005197,1290687383,20231107,1699337020,Referral,newsletter,organic,desktop,Opera,Linux,True,Europe,Germany,Berlin,0,238,1,5,,Referral|newsletter|organic,11,,,Europe|Germany|Berlin,2,,20231107|1699337020,449
3706672,2544810970,20230405,1680717842,Email,google,(none),tablet,Edge,Macintosh,False,Europe,Germany,Berlin,0,1170,2,5,,Email|google|(none),89,,,Europe|Germany|Berlin,2,,20230405|1680717842,450
1192013,6817674524,20230215,1676475968,Display,google,referral,tablet,Safari,iOS,False,North America,USA,New York,7978,598,4,2,,Display|google|referral,161,,,North America|USA|New York,3,,20230215|1676475968,451
1436000,8260883406,20231114,1699979000,Paid Search,bing,referral,tablet,Safari,Windows,True,Oceania,Australia,Sydney,0,473,4,1,,Paid Search|bing|referral,88,,,Oceania|Australia|Sydney,4,,20231114|1699979000,452
2186525,2217114790,20230317,1679077565,Social,newsletter,referral,desktop,Safari,iOS,True,South America,Brazil,São Paulo,0,66,10,1,,Social|newsletter|referral,39,,,South America|Brazil|São Paulo,1,,20230317|1679077565,453
9343056,1631167862,20231124,1700824452,Direct,direct,referral,mobile,Firefox,Windows,True,Oceania,Australia,Sydney,0,285,8,1,,Direct|direct|referral,163,,,Oceania|Australia|Sydney,4,,20231124|1700824452,454
7543685,1726626027,20231209,1702095692,Social,facebook,organic,desktop,Edge,Windows,False,Asia,India,Nueva Delhi,0,830,3,5,,Social|facebook|organic,122,,,Asia|India|Nueva Delhi,6,,20231209|1702095692,455
3919835,1864939390,20230826,1693057722,Direct,google,referral,desktop,Opera,Android,False,Europe,Spain,Madrid,0,866,2,4,,Direct|google|referral,94,,,Europe|Spain|Madrid,5,,20230826|1693057722,456
5938989,5602240711,20230629,1688028723,Referral,google,organic,mobile,Safari,Windows,True,South America,Brazil,São Paulo,0,372,7,2,,Referral|google|organic,97,,,South America|Brazil|São Paulo,1,,20230629|1688028723,457
3155598,9001612506,20230503,1683137787,Display,google,email,tablet,Edge,Macintosh,False,North America,USA,New York,12951,192,3,4,,Display|google|email,24,,,North America|USA|New York,3,,20230503|1683137787,458
1863321,7371716949,20231212,1702400119,Paid Search,bing,(none),desktop,Edge,Macintosh,False,Oceania,Australia,Sydney,18924,188,1,3,,Paid Search|bing|(none),180,,,Oceania|Australia|Sydney,4,,20231212|1702400119,459
6978296,3902259005,20230923,1695482020,Social,bing,cpc,mobile,Safari,Linux,True,South America,Brazil,São Paulo,0,240,2,2,,Social|bing|cpc,12,,,South America|Brazil|São Paulo,1,,20230923|1695482020,460
7418798,6739628684,20231002,1696218891,Email,bing,organic,tablet,Edge,iOS,True,Oceania,Australia,Sydney,3223,690,5,3,,Email|bing|organic,4,,,Oceania|Australia|Sydney,4,,20231002|1696218891,461
5742978,9238232484,20231229,1703826426,Email,bing,referral,desktop,Chrome,iOS,True,Asia,India,Nueva Delhi,16767,296,1,4,,Email|bing|referral,7,,,Asia|India|Nueva Delhi,6,,20231229|1703826426,462
5553202,5937094627,20230401,1680381062,Paid Search,newsletter,referral,tablet,Chrome,Macintosh,False,Asia,India,Nueva Delhi,0,515,4,2,,Paid Search|newsletter|referral,85,,,Asia|India|Nueva Delhi,6,,20230401|1680381062,463
1265832,9000972880,20230413,1681350318,Email,facebook,organic,desktop,Safari,Macintosh,True,Asia,India,Nueva Delhi,0,674,8,2,,Email|facebook|organic,184,,,Asia|India|Nueva Delhi,6,,20230413|1681350318,464
5816180,8058255712,20230805,1691234480,Paid Search,facebook,email,desktop,Firefox,Linux,False,Europe,Spain,Madrid,18067,818,10,4,,Paid Search|facebook|email,177,,,Europe|Spain|Madrid,5,,20230805|1691234480,465
5183351,5054788790,20230621,1687373100,Social,bing,cpc,tablet,Opera,iOS,True,Europe,Germany,Berlin,0,770,3,5,,Social|bing|cpc,12,,,Europe|Germany|Berlin,2,,20230621|1687373100,466
2442158,4784146792,20230624,1687590103,Social,bing,email,tablet,Edge,Macintosh,True,Asia,India,Nueva Delhi,18700,326,1,2,,Social|bing|email,186,,,Asia|India|Nueva Delhi,6,,20230624|1687590103,467
5839991,4490568158,20230801,1690933694,Organic Search,youtube,email,desktop,Chrome,Linux,True,Europe,Germany,Berlin,0,288,9,5,,Organic Search|youtube|email,187,,,Europe|Germany|Berlin,2,,20230801|1690933694,468
8897906,6011624235,20230201,1675276998,Referral,newsletter,referral,mobile,Safari,Macintosh,False,North America,USA,New York,0,595,3,3,,Referral|newsletter|referral,160,,,North America|USA|New York,3,,20230201|1675276998,469
8386772,5103092869,20230413,1681359627,Email,facebook,(none),mobile,Edge,Windows,False,Oceania,Australia,Sydney,15676,798,8,1,,Email|facebook|(none),47,,,Oceania|Australia|Sydney,4,,20230413|1681359627,470
5039904,8551040744,20231031,1698729254,Organic Search,bing,referral,mobile,Chrome,Macintosh,True,North America,USA,New York,0,692,9,5,,Organic Search|bing|referral,188,,,North America|USA|New York,3,,20231031|1698729254,471
2006749,6103834742,20231112,1699760778,Direct,google,organic,mobile,Edge,Linux,True,South America,Brazil,São Paulo,0,884,10,1,,Direct|google|organic,173,,,South America|Brazil|São Paulo,1,,20231112|1699760778,472
8956463,2521931071,20230212,1676171205,Display,direct,organic,mobile,Opera,Macintosh,False,South America,Brazil,São Paulo,8839,991,1,2,,Display|direct|organic,179,,,South America|Brazil|São Paulo,1,,20230212|1676171205,473
4110787,6615773446,20230621,1687309413,Direct,facebook,cpc,mobile,Opera,Windows,True,Europe,Spain,Madrid,0,160,1,4,,Direct|facebook|cpc,74,,,Europe|Spain|Madrid,5,,20230621|1687309413,474
1590768,8502533099,20230820,1692558634,Display,bing,cpc,tablet,Opera,Android,True,Europe,Spain,Madrid,0,442,3,4,,Display|bing|cpc,166,,,Europe|Spain|Madrid,5,,20230820|1692558634,475
1496913,9611343532,20230730,1690756482,Display,direct,referral,desktop,Edge,Linux,True,Oceania,Australia,Sydney,1920,48,10,4,,Display|direct|referral,82,,,Oceania|Australia|Sydney,4,,20230730|1690756482,476
3022479,4877616820,20230801,1690920623,Social,youtube,referral,mobile,Chrome,iOS,True,Europe,Germany,Berlin,0,800,8,1,,Social|youtube|referral,41,,,Europe|Germany|Berlin,2,,20230801|1690920623,477
2475251,6392344881,20231014,1697326922,Paid Search,youtube,(none),tablet,Opera,Macintosh,True,North America,USA,New York,16622,1005,4,2,,Paid Search|youtube|(none),148,,,North America|USA|New York,3,,20231014|1697326922,478
2197396,3535655990,20231127,1701087481,Display,youtube,referral,desktop,Chrome,Android,False,Europe,Spain,Madrid,12992,646,5,4,,Display|youtube|referral,55,,,Europe|Spain|Madrid,5,,20231127|1701087481,479
1692329,5428552164,20231227,1703652151,Email,youtube,email,tablet,Chrome,iOS,False,Asia,India,Nueva Delhi,0,519,8,3,,Email|youtube|email,158,,,Asia|India|Nueva Delhi,6,,20231227|1703652151,480
5382429,6061000225,20230206,1675693741,Paid Search,direct,email,mobile,Firefox,Android,False,Europe,Germany,Berlin,0,889,8,3,,Paid Search|direct|email,176,,,Europe|Germany|Berlin,2,,20230206|1675693741,481
4180463,6497773230,20230512,1683895620,Direct,bing,referral,desktop,Opera,Windows,True,North America,USA,New York,0,29,8,4,,Direct|bing|referral,138,,,North America|USA|New York,3,,20230512|1683895620,482
9976198,6736802862,20230109,1673268652,Organic Search,bing,referral,desktop,Opera,Android,False,Europe,Spain,Madrid,0,410,1,5,,Organic Search|bing|referral,188,,,Europe|Spain|Madrid,5,,20230109|1673268652,483
6278855,2305633385,20230822,1692708968,Organic Search,youtube,(none),mobile,Opera,Macintosh,True,Europe,Spain,Madrid,0,984,9,3,,Organic Search|youtube|(none),43,,,Europe|Spain|Madrid,5,,20230822|1692708968,484
1854761,4157237317,20230329,1680116360,Direct,newsletter,organic,tablet,Edge,Macintosh,True,Europe,Spain,Madrid,0,811,5,1,,Direct|newsletter|organic,8,,,Europe|Spain|Madrid,5,,20230329|1680116360,485
7605797,9001700410,20231108,1699468223,Social,bing,referral,mobile,Firefox,Macintosh,True,North America,USA,New York,0,261,1,2,,Social|bing|referral,16,,,North America|USA|New York,3,,20231108|1699468223,486
7945805,2654135588,20230925,1695627780,Email,newsletter,referral,tablet,Opera,Android,False,South America,Brazil,São Paulo,0,316,5,2,,Email|newsletter|referral,117,,,South America|Brazil|São Paulo,1,,20230925|1695627780,487
5224142,6192338342,20230421,1682099715,Organic Search,newsletter,organic,tablet,Safari,Linux,True,Europe,Germany,Berlin,0,98,4,5,,Organic Search|newsletter|organic,107,,,Europe|Germany|Berlin,2,,20230421|1682099715,488
3813075,5557637742,20230924,1695526463,Display,google,organic,desktop,Edge,Macintosh,True,Europe,Germany,Berlin,0,1089,10,4,,Display|google|organic,189,,,Europe|Germany|Berlin,2,,20230924|1695526463,489
7336949,2512109659,20230428,1682654477,Organic Search,youtube,cpc,mobile,Edge,Macintosh,True,South America,Brazil,São Paulo,14914,1072,5,1,,Organic Search|youtube|cpc,190,,,South America|Brazil|São Paulo,1,,20230428|1682654477,490
3236062,8885971910,20230411,1681228010,Paid Search,facebook,(none),tablet,Firefox,Linux,False,Oceania,Australia,Sydney,0,485,9,4,,Paid Search|facebook|(none),52,,,Oceania|Australia|Sydney,4,,20230411|1681228010,491
9518327,7154336332,20231030,1698659613,Display,facebook,email,mobile,Safari,Macintosh,False,South America,Brazil,São Paulo,0,675,5,5,,Display|facebook|email,20,,,South America|Brazil|São Paulo,1,,20231030|1698659613,492
1975579,3985748581,20231102,1698925321,Referral,newsletter,email,tablet,Opera,Android,False,Oceania,Australia,Sydney,0,306,5,5,,Referral|newsletter|email,168,,,Oceania|Australia|Sydney,4,,20231102|1698925321,493
4446946,3694363444,20230813,1691963656,Paid Search,google,referral,tablet,Opera,Windows,False,North America,USA,New York,0,654,1,5,,Paid Search|google|referral,171,,,North America|USA|New York,3,,20230813|1691963656,494
5358662,6912409707,20230831,1693480814,Direct,youtube,cpc,mobile,Opera,Windows,False,South America,Brazil,São Paulo,0,52,3,4,,Direct|youtube|cpc,104,,,South America|Brazil|São Paulo,1,,20230831|1693480814,495
9636404,1169413627,20230818,1692347003,Organic Search,newsletter,(none),desktop,Chrome,Android,False,South America,Brazil,São Paulo,0,408,2,1,,Organic Search|newsletter|(none),123,,,South America|Brazil|São Paulo,1,,20230818|1692347003,496
7803555,5393418934,20230130,1675086682,Paid Search,newsletter,email,tablet,Chrome,Windows,True,Asia,India,Nueva Delhi,13957,438,1,3,,Paid Search|newsletter|email,150,,,Asia|India|Nueva Delhi,6,,20230130|1675086682,497
5228216,2176676594,20230902,1693680715,Display,newsletter,cpc,mobile,Firefox,iOS,False,Europe,Germany,Berlin,0,130,2,4,,Display|newsletter|cpc,191,,,Europe|Germany|Berlin,2,,20230902|1693680715,498
6091780,7669935167,20230121,1674267933,Organic Search,facebook,organic,tablet,Opera,iOS,True,South America,Brazil,São Paulo,0,294,1,5,,Organic Search|facebook|organic,124,,,South America|Brazil|São Paulo,1,,20230121|1674267933,499
2912540,8513252900,20231109,1699549279,Email,newsletter,organic,desktop,Chrome,Android,True,South America,Brazil,São Paulo,0,869,7,1,,Email|newsletter|organic,172,,,South America|Brazil|São Paulo,1,,20231109|1699549279,500
